"index","z"
401,3.28464566808492
402,1.26483389737035
403,0.010102288603548
404,2.08126599706179
405,0.617174112752252
406,0.891484595180316
407,0.0909292962952577
408,2.31778463871603
409,0.802345534897768
410,1.41923902676649
411,0.404221989823327
412,1.86002316065441
413,2.05592972554183
414,2.43083795388901
415,0.430330097002297
416,0.142647635010178
417,0.349377679323197
418,0.253280344120014
419,3.74534446348684
420,0.297968645169817
421,0.284267669001849
422,2.51824971621284
423,0.475522461093533
424,0.362494041953937
425,1.7606132572754
426,2.98164075531002
427,1.47199046786523
428,0.696552111064818
429,1.66504674223671
430,2.09971198376542
431,0.722905507433438
432,0.912786739549006
433,1.15507813628358
434,0.651362036524461
435,2.88882791027135
436,0.210489749236274
437,2.82222853094407
438,0.660704534963543
439,0.643690586696039
440,1.51150113300508
441,0.00403218165808994
442,0.348312089642718
443,1.04908729579603
444,0.0261632330945645
445,1.32576049409005
446,0.77360928986343
447,0.901223682861087
448,0.103778062710887
449,1.20232719559112
450,0.681987609534872
451,3.59566301051541
452,0.964602365289636
453,1.12320682301686
454,0.174203543180226
455,0.872513041335878
456,0.261472570592503
457,0.725205865304076
458,2.22382850058852
459,0.855305673671069
460,2.46187348213567
461,0.512943983819582
462,0.539359774523405
463,0.847786607900105
464,0.31792346023849
465,0.278509088845794
466,0.801044294085386
467,0.628382549890375
468,0.715737001520495
469,0.982550768855333
470,0.132536680715646
471,0.491750624072836
472,0.175092873645951
473,2.00001736783679
474,2.03907790973551
475,0.284154819672153
476,0.927533902583036
477,0.596267502065359
478,2.1414197942425
479,2.05278508327149
480,0.0474851659311639
481,0.707937924868361
482,1.65941038899086
483,2.58247735664929
484,0.339506056176447
485,0.406565009678388
486,0.336217235048025
487,0.36773470599087
488,0.293239348238046
489,0.727291695198574
490,0.852900617256012
491,0.792446418200143
492,1.21147538602656
493,0.147225876788639
494,0.192559166628939
495,0.204507920684705
496,0.401564180205241
497,1.11708577677592
498,0.295078170762054
499,0.901740739813249
500,0.124712068433325
501,2.02358551371884
502,1.19004162745449
503,0.799222374598855
504,0.599875404621628
505,0.492769656263249
506,1.68647222948425
507,0.418001661456174
508,0.836779467913061
509,1.52139310657742
510,0.130580346706665
511,1.76805551432972
512,2.9603077111567
513,0.533145782939982
514,0.491240974805805
515,1.82212872938658
516,0.00874666024492399
517,0.232599959414188
518,0.409638557463836
519,0.162437599440864
520,0.581369172151653
