"event_index","event_time","compensator","rescaled_gap"
453,413.77504079337,461.285821935076,0.294893579116035
454,414.493744076586,462.374571344137,1.08874940906071
455,417.458864005161,465.361240176941,2.98666883280475
456,417.723350206874,465.667387796653,0.306147619711226
457,421.18996630756,468.99732428563,3.32993648897781
458,421.904368093456,469.763471394196,0.766147108565974
459,422.365945206418,470.320647319037,0.557175924840294
460,423.255726568754,471.380079947769,1.05943262873285
461,423.466302095957,471.655637725505,0.275557777735401
462,423.753080883592,472.078080178975,0.422442453469728
463,425.45401261825,474.053672958522,1.97559277954753
464,425.460370512717,474.061841654571,0.00816869604921067
465,425.559922786887,474.221482862168,0.15964120759628
466,425.590286606884,474.279268752553,0.0577858903852189
467,427.118071051179,476.417945698396,2.13867694584337
468,427.181112380088,476.502397626467,0.0844519280708482
469,427.47200905185,476.948745104606,0.446347478138705
470,428.002914281943,477.737524261243,0.788779156637531
471,429.270531679605,479.259134407661,1.52161014641786
472,429.31518693175,479.318188910804,0.0590545031430452
473,429.536640370144,479.663724849494,0.34553593868975
474,430.955104577863,481.437605094089,1.77388024459498
475,431.01774323885,481.519919329977,0.0823142358876225
476,431.080848268305,481.622989190532,0.103069860555706
477,431.977088044139,482.938127520087,1.31513832955488
478,432.031067849103,483.018621847888,0.0804943278006363
479,432.647220831067,483.941417408718,0.922795560830082
480,433.296140997039,484.811150476956,0.869733068237906
481,433.562903436451,485.183910127474,0.372759650518333
482,434.020907128939,485.845202570303,0.661292442828483
483,434.475056221102,486.490784075461,0.645581505158702
484,437.738890833997,489.749562485107,3.25877840964603
485,440.827372699022,492.589894780918,2.84033229581115
486,441.587868362909,493.400600634572,0.810705853653076
487,441.91477459579,493.80437022525,0.403769590678849
488,442.139370683874,494.123850172088,0.319479946838044
489,442.726530899716,494.957452519208,0.833602347119609
490,442.850956623228,495.146184671445,0.188732152237094
491,443.515546986552,496.124504795339,0.978320123893695
492,444.921084966252,497.745052362974,1.62054756763496
493,446.453244490925,499.312886488818,1.56783412584389
494,449.7853632814,502.386463759205,3.07357727038743
495,450.024522100891,502.663373403074,0.276909643869374
496,450.732066439427,503.53882192235,0.875448519275835
497,451.093878231814,504.011163694716,0.472341772365951
498,451.218964762428,504.199543208556,0.188379513839322
499,452.667990457033,506.001270320303,1.80172711174708
500,453.7454693399,507.168834854257,1.16756453395402
501,453.907644153643,507.373561147918,0.204726293661622
502,454.031308139396,507.562394839627,0.188833691709078
503,454.319333727682,508.039733577938,0.477338738311062
504,455.267143390932,509.361085536412,1.32135195847405
505,455.762432234456,509.997930237209,0.636844700796473
506,456.221107103391,510.609163248194,0.611233010984733
507,456.530015303761,511.047428469045,0.438265220850838
508,456.573180631186,511.1185803351,0.0711518660559136
509,459.412839124426,514.269307224404,3.15072688930377
510,460.562262410655,515.449461523981,1.180154299577
511,461.662732980838,516.614847584974,1.16538606099323
512,463.250886000621,518.228760426239,1.61391284126444
513,463.446395273145,518.464134222329,0.235373796089902
514,463.773699842077,518.91838072038,0.454246498051702
515,464.372794116788,519.740299590182,0.821918869801493
516,466.629947868127,522.091990632497,2.35169104231454
517,467.082034818204,522.603239020469,0.5112483879725
518,467.217682910472,522.788670765086,0.185431744616835
519,467.485747792333,523.2027344589,0.414063693813887
520,467.699709326249,523.557003236299,0.354268777399056
521,467.743362731952,523.638971730992,0.0819684946935695
522,468.048610986249,524.234940139948,0.595968408955173
523,468.185333998323,524.505479780721,0.270539640773336
