"model","z"
"Hawkes_correct",2.19360617101769
"Hawkes_correct",0.390099079053925
"Hawkes_correct",0.291611739445358
"Hawkes_correct",0.649431554206529
"Hawkes_correct",0.26697231229484
"Hawkes_correct",1.64660233547995
"Hawkes_correct",0.40004380095138
"Hawkes_correct",3.27330522213256
"Hawkes_correct",0.426642946686229
"Hawkes_correct",1.68354583631788
"Hawkes_correct",1.46724803078799
"Hawkes_correct",0.965817463318572
"Hawkes_correct",0.0492160455058297
"Hawkes_correct",0.746982364811402
"Hawkes_correct",0.196674168365405
"Hawkes_correct",0.918113370206896
"Hawkes_correct",0.729197714544028
"Hawkes_correct",0.0438545919296871
"Hawkes_correct",0.0796177769057635
"Hawkes_correct",0.0962313835979671
"Hawkes_correct",0.783782554502125
"Hawkes_correct",1.62033254580842
"Hawkes_correct",1.50461038370355
"Hawkes_correct",0.0614359554845691
"Hawkes_correct",0.245330415824384
"Hawkes_correct",0.838972363916042
"Hawkes_correct",1.99359607838372
"Hawkes_correct",0.800239239419625
"Hawkes_correct",0.278256171302161
"Hawkes_correct",0.22616839422858
"Hawkes_correct",0.277554869424591
"Hawkes_correct",0.0347469348445202
"Hawkes_correct",2.84428633464321
"Hawkes_correct",0.148197301321204
"Hawkes_correct",6.02776075932854
"Hawkes_correct",0.540806790361529
"Hawkes_correct",0.0924923808628648
"Hawkes_correct",0.188739992352481
"Hawkes_correct",1.73813813576393
"Hawkes_correct",1.63107355368359
"Hawkes_correct",1.6484839771874
"Hawkes_correct",0.69034587170222
"Hawkes_correct",0.13974410761935
"Hawkes_correct",1.32754956600007
"Hawkes_correct",1.57761952464102
"Hawkes_correct",0.36868505661954
"Hawkes_correct",0.304259215978533
"Hawkes_correct",1.49609990307241
"Hawkes_correct",3.01364956945349
"Hawkes_correct",0.999163586282549
"Hawkes_correct",1.41678151939513
"Hawkes_correct",0.508702784618606
"Hawkes_correct",0.706220919180623
"Hawkes_correct",0.232842817328134
"Hawkes_correct",0.0404108099136238
"Hawkes_correct",0.136764040817468
"Hawkes_correct",0.547752564408569
"Hawkes_correct",1.30728652786965
"Hawkes_correct",0.0823702110962756
"Hawkes_correct",0.0445130737295756
"Hawkes_correct",5.55644405790707
"Hawkes_correct",0.330693695401891
"Hawkes_correct",1.29833299926366
"Hawkes_correct",1.31457180226573
"Hawkes_correct",0.359356897627492
"Hawkes_correct",1.4906273033672
"Hawkes_correct",0.335233534087195
"Hawkes_correct",0.115726827190542
"Hawkes_correct",0.582397304294545
"Hawkes_correct",0.1692402006056
"Hawkes_correct",0.17393226743593
"Hawkes_correct",0.502146767665636
"Hawkes_correct",0.681975498657295
"Hawkes_correct",1.33974070214543
"Hawkes_correct",0.053014382767941
"Hawkes_correct",0.450540964178856
"Hawkes_correct",0.259194009411857
"Hawkes_correct",0.725126629186008
"Hawkes_correct",0.138133839285388
"Hawkes_correct",2.00696437523749
"Hawkes_correct",0.425681498260161
"Hawkes_correct",1.04587178845998
"Hawkes_correct",0.00259207099711034
"Hawkes_correct",2.10511379524013
"Hawkes_correct",0.909662199814619
"Hawkes_correct",2.07783832660417
"Hawkes_correct",1.04742008887325
"Hawkes_correct",3.98264864762834
"Hawkes_correct",0.362305061481976
"Hawkes_correct",0.363620710099099
"Hawkes_correct",0.205015662067808
"Hawkes_correct",0.0218092090249229
"Hawkes_correct",0.292177588846585
"Hawkes_correct",0.874159310491706
"Hawkes_correct",0.295736403622499
"Hawkes_correct",0.196615647870999
"Hawkes_correct",1.2406324916679
"Hawkes_correct",0.0761832105766871
"Hawkes_correct",0.363353555324863
"Hawkes_correct",0.186736624915994
"Hawkes_correct",0.59080102424133
"Hawkes_correct",1.11098880202698
"Hawkes_correct",6.79245129435651
"Hawkes_correct",0.234476829729772
"Hawkes_correct",0.389893315947972
"Hawkes_correct",1.02268760176889
"Hawkes_correct",0.484612183340516
"Hawkes_correct",1.51108753768864
"Hawkes_correct",0.381295119219516
"Hawkes_correct",0.0772514675416858
"Hawkes_correct",0.623792285997297
"Hawkes_correct",2.06709033078124
"Hawkes_correct",0.79033102331988
"Hawkes_correct",0.0714223765344855
"Hawkes_correct",0.139177021728614
"Hawkes_correct",0.489496938513952
"Hawkes_correct",2.32688189237143
"Hawkes_correct",0.0377560884994068
"Hawkes_correct",0.562461769286074
"Hawkes_correct",0.352982258789837
"Hawkes_correct",0.816579700429429
"Hawkes_correct",0.239542551041268
"Hawkes_correct",3.82113797907201
"Hawkes_correct",0.108933953624074
"Hawkes_correct",0.074112198353248
"Hawkes_correct",0.085830508524225
"Hawkes_correct",0.699340562897248
"Hawkes_correct",0.349470916848105
"Hawkes_correct",0.0821682065727032
"Hawkes_correct",1.4432675077324
"Hawkes_correct",1.77534756187538
"Hawkes_correct",0.56484621084681
"Hawkes_correct",0.578308235865876
"Hawkes_correct",2.33187164994288
"Hawkes_correct",1.43044006115193
"Hawkes_correct",2.66704726008561
"Hawkes_correct",0.491935921560696
"Hawkes_correct",0.224430411376119
"Hawkes_correct",0.379300030522415
"Hawkes_correct",0.0581918384693267
"Hawkes_correct",1.88945730940978
"Hawkes_correct",0.578404183558632
"Hawkes_correct",2.59449080710903
"Hawkes_correct",2.27160433160614
"Hawkes_correct",1.47958995217527
"Hawkes_correct",1.31561492568707
"Hawkes_correct",0.0423040054540991
"Hawkes_correct",0.176115634703052
"Hawkes_correct",1.43254415051669
"Hawkes_correct",0.49811582481334
"Hawkes_correct",0.686208597955357
"Hawkes_correct",2.54998373190827
"Hawkes_correct",1.12051849157393
"Hawkes_correct",0.91061353172239
"Hawkes_correct",0.309439792263561
"Hawkes_correct",0.99420601488066
"Hawkes_correct",0.750619185670303
"Hawkes_correct",0.0970642073115187
"Hawkes_correct",0.204483621110739
"Hawkes_correct",1.08292021613084
"Hawkes_correct",0.327473239757069
"Hawkes_correct",0.21214894811834
"Hawkes_correct",0.0273815538536155
"Hawkes_correct",3.11477193220719
"Hawkes_correct",0.751406349427384
"Hawkes_correct",0.624762382483766
"Hawkes_correct",0.013054819071499
"Hawkes_correct",0.284790823772596
"Hawkes_correct",0.801365448341357
"Hawkes_correct",0.00336979780888669
"Hawkes_correct",0.155236901183287
"Hawkes_correct",0.877312782916761
"Hawkes_correct",1.03645896653472
"Hawkes_correct",0.381677694412758
