"branching_true","alpha_true","beta_true","replicate","n_events","observed_LR","branching_hat","alpha_hat","beta_hat","p_empirical","p_corrected","reject","max_boot_LR","mean_boot_LR"
0.4,0.48,1.2,21,268,19.1989324983205,0.304428592723654,0.379339564162992,1.24607074772158,0,0.0196078431372549,TRUE,13.8359584533113,1.34456045800717
0.4,0.48,1.2,22,326,42.2296215503218,0.490099944108121,0.344197212493812,0.702300044371926,0,0.0196078431372549,TRUE,6.07549192773848,0.725317864617293
0.4,0.48,1.2,23,267,24.8276595978412,0.348737810425243,0.471539404345251,1.3521315734886,0,0.0196078431372549,TRUE,7.67790842094453,1.13959177669762
0.4,0.48,1.2,24,249,28.5067185008964,0.416918279287321,0.378999296827892,0.909049364483977,0,0.0196078431372549,TRUE,9.73453478432805,1.38734280666141
0.4,0.48,1.2,25,290,51.4781721991819,0.451374929995629,0.669129433660806,1.48242489601114,0,0.0196078431372549,TRUE,5.278699924036,0.949967756021786
0.4,0.48,1.2,26,218,16.4867891050172,0.294089135302272,0.424722632140727,1.44419694969073,0,0.0196078431372549,TRUE,7.25825806481436,0.461300360466607
0.4,0.48,1.2,27,196,18.6590357282647,0.3783032653285,0.346800111856221,0.916725134674894,0,0.0196078431372549,TRUE,11.6215755792638,1.62462263715036
0.4,0.48,1.2,28,273,33.6312123883258,0.404673755843742,0.450168548154233,1.11242338217766,0,0.0196078431372549,TRUE,7.32108592308776,1.32878686312908
0.4,0.48,1.2,29,299,20.9859772824498,0.355994558643748,0.283712646851689,0.796957818491846,0,0.0196078431372549,TRUE,8.11670905778402,1.49132114809883
0.4,0.48,1.2,30,267,37.8444193916986,0.388686610021824,0.607159307572067,1.56207929966503,0,0.0196078431372549,TRUE,7.95053940545012,0.922083669952834
0.5,0.6,1.2,1,369,47.0472209352573,0.397772850998783,0.693012327131662,1.74223133979997,0,0.0196078431372549,TRUE,4.75463227737535,0.931577405220232
0.5,0.6,1.2,2,369,69.5859603423896,0.516348183604954,0.487366171756114,0.943871184659742,0,0.0196078431372549,TRUE,6.70130285558986,0.870415078699645
0.5,0.6,1.2,3,357,69.2341888562925,0.595436154466457,0.371265597804767,0.623518734997611,0,0.0196078431372549,TRUE,4.99040075791905,0.883987346903733
0.5,0.6,1.2,4,305,41.0617735575359,0.403886107685348,0.662942556558044,1.64140965471018,0,0.0196078431372549,TRUE,4.65388868701288,0.919176511778679
0.5,0.6,1.2,5,385,69.0771701220967,0.4811553650186,0.69106486680807,1.43626137636719,0,0.0196078431372549,TRUE,6.24588519095468,0.826137196450425
0.5,0.6,1.2,6,371,130.436344730589,0.559362403071787,0.680380532468752,1.21635013138599,0,0.0196078431372549,TRUE,5.63490150291433,0.776495595802933
0.5,0.6,1.2,7,405,81.7516555421208,0.516488502541334,0.630161319443387,1.22008779739091,0,0.0196078431372549,TRUE,8.34974052009505,1.22983588817075
0.5,0.6,1.2,8,357,54.8653475426703,0.401370301235997,0.604622876149749,1.50639664740477,0,0.0196078431372549,TRUE,9.00800422441321,1.35581985743478
0.5,0.6,1.2,9,237,66.3951359062868,0.530924173365629,0.544534984889418,1.0256360742392,0,0.0196078431372549,TRUE,4.38229244326345,0.924745714413829
0.5,0.6,1.2,10,280,55.5975016695163,0.479729069986047,0.495746590651634,1.03338868054432,0,0.0196078431372549,TRUE,7.12916722927497,0.800558424232479
0.5,0.6,1.2,11,442,50.4573639429894,0.417930488819967,0.40865740742978,0.977811904997959,0,0.0196078431372549,TRUE,4.67386961756608,0.561132295322738
0.5,0.6,1.2,12,297,72.1683266850267,0.448139694291243,0.849723191196673,1.89611231056101,0,0.0196078431372549,TRUE,6.86081832443398,0.947871385114698
0.5,0.6,1.2,13,383,112.18501916987,0.594381852087156,0.707298405916886,1.18997308453013,0,0.0196078431372549,TRUE,15.5871114421345,1.33848108889331
0.5,0.6,1.2,14,338,98.4701838530341,0.594770543485074,0.652332929460334,1.09678082851577,0,0.0196078431372549,TRUE,6.19687134379652,0.991283126438346
0.5,0.6,1.2,15,358,84.2451316030335,0.555875294239464,0.541911093056179,0.974878895809911,0,0.0196078431372549,TRUE,6.41855964113756,0.971131934106783
0.5,0.6,1.2,16,405,77.624544204474,0.538167021918302,0.418132771248676,0.776957253453096,0,0.0196078431372549,TRUE,11.5997613246284,0.871183182272925
0.5,0.6,1.2,17,234,74.7810324050547,0.532371043959114,0.813372195126035,1.52782951731782,0,0.0196078431372549,TRUE,8.55704115698325,0.898116144893145
0.5,0.6,1.2,18,224,22.3599397311004,0.322289125333041,0.468305519056188,1.45306025629087,0,0.0196078431372549,TRUE,12.0796784557143,0.953274923689043
0.5,0.6,1.2,19,354,82.4879415556533,0.613728287560949,0.623673632453988,1.01620480120374,0,0.0196078431372549,TRUE,9.22952591084353,1.35264665550648
0.5,0.6,1.2,20,339,119.729878916221,0.610538810498378,0.778308463840551,1.27478949815692,0,0.0196078431372549,TRUE,5.09534723182861,0.669987336546809
0.5,0.6,1.2,21,414,90.7012673028165,0.548385947333117,0.627066628921232,1.14347683774676,0,0.0196078431372549,TRUE,10.1379779266215,1.04285236970755
0.5,0.6,1.2,22,407,77.708383863777,0.468445421813335,0.629576238625005,1.34396924232483,0,0.0196078431372549,TRUE,4.06496133887988,0.712200940999917
0.5,0.6,1.2,23,269,75.7641793564871,0.591340076202936,0.302306469649191,0.51122269877316,0,0.0196078431372549,TRUE,5.58920775527946,1.0893566942965
0.5,0.6,1.2,24,341,58.3134249762844,0.453889225253438,0.533203773341567,1.17474428489428,0,0.0196078431372549,TRUE,8.69684914413304,0.75775222945897
0.5,0.6,1.2,25,333,38.3578110223284,0.365482699657411,0.532638492597879,1.45735623901529,0,0.0196078431372549,TRUE,12.5506456708403,1.53813093099709
0.5,0.6,1.2,26,270,62.6013139044604,0.500097582151351,0.667026633218976,1.33379295766542,0,0.0196078431372549,TRUE,6.15695230275446,0.971151653034899
0.5,0.6,1.2,27,327,50.7708574516999,0.457060715609896,0.437171458874809,0.95648443181439,0,0.0196078431372549,TRUE,10.6341044363944,1.43770136677132
0.5,0.6,1.2,28,435,118.594683398032,0.602602267242948,0.794599169461622,1.3186129768431,0,0.0196078431372549,TRUE,4.35884627584795,0.967419704969421
0.5,0.6,1.2,29,208,46.0274437264652,0.452550250066216,0.70540733180823,1.55873813284827,0,0.0196078431372549,TRUE,8.33943181845359,1.32399595372861
0.5,0.6,1.2,30,299,101.525875715067,0.531295515799082,0.881256561652219,1.65869376918566,0,0.0196078431372549,TRUE,5.4707197291703,0.833337051980911
